,Kuntanro,Puolue,Vaalikampanjan kulut yhteensa,Sanoma- ilmaisjakelu- ja aikakauslehdet,Radio,Televisio,Tietoverkot,Muut viestintavalineet,Ulkomainonta,Vaalilehtien esitteiden ja muun painetun materiaalin hankinta,Mainonnan suunnittelu,Vaalitilaisuudet,Vastikeellisen tuen hankintakulut,Muut kulut,Vaalikampanjan rahoitus yhteensa,Puolueen/ryhmän nimilyhenne suomeksi,Sukupuoli,Ikä vaalipäivänä,Europarlamentaarikko,Kansanedustaja,Kunnanvaltuutettu,Ennakkoäänet lkm,Vaalipäivän äänet lkm,Äänet yhteensä lkm,Osuus äänistä yht. (%),Valintatieto
6041,698,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,23, ,,,59,44,103,4,2
6042,698,'PS',"'1553,74'","'791,14'",0,0,0,0,0,"'762,60'",0,0,0,0,"'1553,74'",PS    ,1,56, ,,,103,105,208,8,1
6043,698,'KESK',"'1288,88'","'336,20'",0,0,0,0,0,"'522,68'",'350',0,0,'80',"'1288,88'",KESK  ,1,65, ,,,121,80,201,7,1
6044,698,'KESK',"'1345,82'","'1195,82'",0,0,0,0,0,"'150,00'",0,0,0,0,"'1345,82'",KESK  ,1,57, ,,1.0,75,41,116,4,2
6045,698,'KOK',"'773,62'","'653,50'",0,0,0,0,0,"'120,12'",0,0,0,0,"'773,62'",KOK   ,1,35, ,,,48,119,167,6,1
6046,698,'KOK','2470','2315',0,0,0,0,0,'155',0,0,0,0,'2470',KOK   ,1,59, ,,1.0,41,46,87,3,2
6047,698,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,1,65, ,,1.0,64,42,106,4,2
6048,698,'SDP',"'1780,24'","'1700,24'",0,0,0,0,0,0,'80',0,0,0,"'1780,24'",SDP   ,1,66, ,,1.0,87,68,155,6,1
6049,698,'KOK',"'1595,88'","'1036,67'",0,0,0,0,0,"'559,21'",0,0,0,0,"'1595,88'",KOK   ,1,59, ,,1.0,44,45,89,3,2
6050,698,'KOK','721','721',0,0,0,0,0,0,0,0,0,0,'721',KOK   ,2,73, ,,1.0,122,55,177,7,1
6051,698,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,69, ,,,385,295,680,25,1
6052,698,'KESK',"'827,08'","'422,08'",0,0,0,0,0,"'355,00'",0,0,0,'50',"'827,08'",KESK  ,2,60, ,,1.0,73,73,146,5,1
6053,698,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,42, ,,1.0,67,60,127,5,1
6054,698,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,62, ,,1.0,48,79,127,5,1
6055,698,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,41, ,,,44,46,90,3,2
6056,698,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,38, ,,,60,76,136,5,1
6057,698,'KOK','111',0,0,0,0,0,0,'111',0,0,0,0,'111',KOK   ,1,25, ,,,83,31,114,4,1
6058,698,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,43, ,,,40,70,110,4,2
6059,698,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,44, ,,,41,94,135,5,1
6060,698,'SDP','920','780',0,0,0,0,0,'140',0,0,0,0,'920',SDP   ,1,65, ,,1.0,74,41,115,4,2
6061,698,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,62, ,,,52,56,108,4,2
6062,698,'KOK',"'2254,94'","'1411,47'",0,0,"'53,83'",0,'230',"'356,48'","'113,16'",0,0,'90',"'2254,94'",KOK   ,1,28, ,1.0,1.0,548,483,1031,38,1
6063,698,'KESK',"'1804,13'","'1152,45'",0,0,"'135,65'",0,0,"'324,53'","'105,00'",0,0,"'86,50'","'1804,13'",KESK  ,2,29, ,,,87,107,194,7,1
6064,698,'KESK',"'1420,31'","'356,94'",'0','0',"'74,70'",'0',"'112,20'","'826,47'",'0','0','0',"'50,00'","'1420,31'",KESK  ,1,54, ,,,84,75,159,6,1
6065,698,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,62, ,,1.0,40,100,140,5,1
6066,698,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,22, ,,,54,65,119,4,2
6067,698,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,67, ,,1.0,117,57,174,6,1
6068,698,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,31, ,,1.0,107,97,204,8,1
6069,145,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,58, ,,,28,17,45,8,2
6070,145,'PS',"'1201,70'","'1201,70'",0,0,0,0,0,0,0,0,0,0,"'1201,70'",PS    ,1,65, ,,,36,43,79,14,1
6071,145,'KOK','1370','1000',0,0,0,0,'300','70',0,0,0,0,'1370',KOK   ,1,20, ,,,15,33,48,8,2
6072,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,61, ,,,21,16,37,6,2
6073,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,35, ,,,31,62,93,16,1
6074,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,38, ,,,13,21,34,6,2
6075,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,36, ,,,111,129,240,41,1
6076,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,52, ,,1.0,38,51,89,15,1
6077,145,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,68, ,,,17,17,34,6,2
6078,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,56, ,,1.0,26,40,66,11,1
6079,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,51, ,,,29,55,84,14,1
6080,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,49, ,,,66,82,148,25,1
6081,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,36, ,,,45,95,140,24,1
6082,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,53, ,,,27,24,51,9,2
6083,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,44, ,,,12,22,34,6,2
6084,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,36, ,,,14,26,40,7,2
6085,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,32, ,,,17,53,70,12,1
6086,145,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,57, ,,1.0,32,26,58,10,1
6087,145,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,65, ,,,10,14,24,4,2
6088,145,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,29, ,,,15,19,34,6,2
6089,145,'KOK','1759','1759',0,0,0,0,0,0,0,0,0,0,'1759',KOK   ,1,65, ,,1.0,42,44,86,15,1
6090,145,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,63, ,,1.0,32,20,52,9,2
6091,145,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,40, ,,,8,18,26,4,2
6092,145,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,56, ,,,15,49,64,11,1
6093,145,'KOK',"'1140,45'","'1140,45'",0,0,0,0,0,0,0,0,0,0,"'1140,45'",KOK   ,1,57, ,,,114,93,207,35,1
6094,145,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,60, ,,,12,20,32,5,2
6095,145,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,33, ,,1.0,32,52,84,14,1
6096,145,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,31, ,,,17,28,45,8,2
6097,145,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,45, ,,1.0,16,9,25,4,2
6098,145,'PS',"'122,60'",0,0,0,0,0,0,"'110,00'",0,0,0,"'12,60'","'122,60'",PS    ,1,48, ,,,8,11,19,3,2
6099,145,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,38, ,,,12,12,24,4,2
6100,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,26, ,,,17,28,45,8,2
6101,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,19, ,,,12,19,31,5,2
6102,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,56, ,,,25,35,60,10,1
6103,145,'KOK','686','393',0,0,0,0,'78','215',0,0,0,0,'686',KOK   ,2,46, ,,,25,115,140,24,1
6104,145,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,34, ,,,22,32,54,9,2
6105,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,67, ,,,31,20,51,9,2
6106,145,'KESK',"'583,40'",0,0,0,0,"'401,40'",0,"'182,00'",0,0,0,0,"'583,40'",KESK  ,2,64, ,,,41,37,78,13,1
6107,145,'SDP','75',0,0,0,0,0,0,'75',0,0,0,0,'75',SDP   ,1,53, ,,,21,28,49,8,2
6108,145,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,49, ,,,22,28,50,9,2
6109,145,'SDP','930','400','120',0,0,0,0,'370',0,0,0,'40','930',SDP   ,2,42, ,,1.0,53,34,87,15,1
6110,145,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,46, ,,,6,23,29,5,2
6111,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,64, ,,,13,22,35,6,2
6112,145,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,20, ,,,34,33,67,11,1
6113,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,22, ,,1.0,59,70,129,22,1
6114,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,48, ,,,14,23,37,6,2
6115,145,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,44, ,,1.0,4,24,28,5,2
6116,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,18, ,,,22,23,45,8,2
6117,145,'PS','801','600',0,0,0,0,0,'100',0,0,0,'101','801',PS    ,1,45, ,,,16,16,32,5,2
6118,145,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,58, ,,1.0,52,55,107,18,1
6119,145,'KOK',"'2439,10'","'1457,25'",'0','0','0','0','0',"'981,85'",'0','0','0','0',"'2439,10'",KOK   ,1,65, ,,1.0,63,52,115,20,1
6120,145,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,1,58, ,,1.0,33,34,67,11,1
6121,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,55, ,,,36,69,105,18,1
6122,145,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,69, ,,,44,26,70,12,1
6123,145,'KOK',"'2423,90'","'1050,90'",0,0,"'25,00'",0,0,"'794,50'","'553,50'",0,0,0,"'2423,90'",KOK   ,2,55, ,,1.0,47,56,103,18,1
6124,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,52, ,,,59,60,119,20,1
6125,145,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,64, ,,,15,18,33,6,2
6126,145,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,55, ,,1.0,31,104,135,23,1
6127,145,'PS',"'1170,50'","'1123,75'",0,0,0,0,0,0,0,0,0,"'46,75'","'1170,50'",PS    ,1,65, ,,1.0,35,54,89,15,1
6128,145,'PS',"'2072,68'","'1694,38'",'0','0',"'20,00'",'0',"'100,00'","'258,30'",'0','0','0','0',"'2072,80'",PS    ,1,41, ,,1.0,82,152,234,40,1
6129,145,'SDP','910','910',0,0,0,0,0,0,0,0,0,0,'910',SDP   ,1,55, ,,1.0,139,127,266,46,1
6130,145,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,34, ,,1.0,11,60,71,12,1
6131,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,45, ,,,13,13,26,4,2
6132,145,'PS',"'0,0'","'0,0'","'0,0'","'0,0'","'0,0'","'0,0'","'0,0'","'0,0'","'0,0'","'0,0'","'0,0'","'0,0'","'0,0'",PS    ,1,44, ,,,5,27,32,5,2
6133,145,'PS',"'2657,1'","'2226,6'",0,0,0,0,0,"'430,5'",0,0,0,0,"'2657,1'",PS    ,1,50, ,,1.0,44,45,89,15,1
6134,145,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,54, ,,1.0,21,40,61,10,1
6135,145,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,18, ,,,1,19,20,3,2
6136,145,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,63, ,,,6,50,56,10,2
6137,145,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,49, ,,,11,13,24,4,2
6138,145,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,70, ,,1.0,25,29,54,9,1
6139,831,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,61, ,,,8,17,25,10,2
6140,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,57, ,,,7,14,21,9,2
6141,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,44, ,,,11,52,63,26,1
6142,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,35, ,,,9,33,42,17,1
6143,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,59, ,,,3,43,46,19,1
6144,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,57, ,,1.0,18,17,35,15,1
6145,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,60, ,,,77,74,151,63,1
6146,831,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,63, ,,1.0,25,26,51,21,1
6147,831,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,44, ,,1.0,33,93,126,52,1
6148,831,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,66, ,,,27,36,63,26,1
6149,831,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,61, ,,1.0,36,35,71,29,1
6150,831,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,1,69, ,,,8,15,23,10,2
6151,831,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,62, ,,1.0,19,25,44,18,1
6152,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,53, ,,,16,12,28,12,2
6153,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,55, ,,,16,16,32,13,1
6154,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,40, ,,,2,10,12,5,2
6155,831,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,49, ,,,4,22,26,11,2
6156,831,'TsL-',0,0,0,0,0,0,0,0,0,0,0,0,0,TsL-YL,2,50, ,,,8,17,25,10,1
6157,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,51, ,,,2,28,30,12,2
6158,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,28, ,,1.0,3,9,12,5,2
6159,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,59, ,,,23,13,36,15,1
6160,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,36, ,,,6,12,18,7,2
6161,831,'KESK','57',0,0,0,0,0,0,0,0,0,0,'57','57',KESK  ,1,51, ,,,2,18,20,8,2
6162,831,'TsL-',0,0,0,0,0,0,0,0,0,0,0,0,0,TsL-YL,2,54, ,,,8,12,20,8,2
6163,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,35, ,,,15,10,25,10,2
6164,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,62, ,,1.0,26,21,47,20,1
6165,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,35, ,,,12,2,14,6,2
6166,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,25, ,,,2,18,20,8,2
6167,831,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,58, ,,1.0,24,32,56,23,1
6168,831,'TsL-',0,0,0,0,0,0,0,0,0,0,0,0,0,TsL-YL,1,56, ,,1.0,26,18,44,18,1
6169,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,53, ,,,7,27,34,14,1
6170,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,56, ,,1.0,31,44,75,31,1
6171,831,'TsL-',0,0,0,0,0,0,0,0,0,0,0,0,0,TsL-YL,2,33, ,,,7,10,17,7,2
6172,831,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,55, ,,,17,17,34,14,2
6173,831,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,35, ,,,10,26,36,15,1
6174,831,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,26, ,,,11,18,29,12,2
6175,831,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,35, ,,,37,65,102,42,1
6176,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,19, ,,,5,18,23,10,2
6177,831,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,18, ,,,5,15,20,8,2
6178,831,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,43, ,,,10,31,41,17,2
6179,831,'TsL-',"'1364,99'","'92,99'",0,0,0,0,"'493,00'","'479,00'",0,0,0,"'300,00'","'1364,99'",TsL-YL,1,57, ,,1.0,56,128,184,76,1
6180,831,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,62, ,,,14,19,33,14,2
6181,831,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,58, ,,,13,16,29,12,2
6182,831,'SDP',"'0,00'",0,0,0,0,0,0,0,0,0,0,0,"'0,00'",SDP   ,2,41, ,,1.0,28,27,55,23,1
6183,831,'KOK','0',0,0,0,0,0,0,0,0,0,0,0,'0',KOK   ,2,56, ,,,5,16,21,9,2
6184,831,'TsL-',0,0,0,0,0,0,0,0,0,0,0,0,0,TsL-YL,2,34, ,,1.0,16,58,74,31,1
6185,831,'TsL-','50','0','0','0','0','0','0','50','0','0','0','0','50',TsL-YL,1,59, ,,,2,4,6,2,2
6186,831,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,36, ,,1.0,3,16,19,8,2
6187,831,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,32, ,,,4,10,14,6,2
6188,831,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,48, ,,,6,33,39,16,1
6189,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,35, ,,1.0,13,30,43,18,1
6190,831,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,68, ,,1.0,18,28,46,19,1
6191,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,48, ,,,3,20,23,10,2
6192,831,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,47, ,,1.0,21,30,51,21,1
6193,260,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,51, ,,1.0,37,37,74,13,1
6194,260,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,35, ,,,8,24,32,6,2
6195,260,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,58, ,,1.0,16,19,35,6,2
6196,260,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,61, ,,,24,20,44,8,2
6197,260,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,64, ,,,19,13,32,6,2
6198,260,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,59, ,,1.0,44,57,101,18,1
6199,260,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,56, ,,,17,14,31,6,2
6200,260,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,66, ,,,18,8,26,5,2
6201,260,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,1,62, ,,,11,22,33,6,2
6202,260,'KOK','363','146',0,0,0,0,0,'217',0,0,0,0,'363',KOK   ,2,34, ,,1.0,87,94,181,32,1
6203,260,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,48, ,,1.0,57,41,98,18,1
6204,260,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,55, ,,1.0,62,68,130,23,1
6205,260,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,33, ,,,17,34,51,9,1
6206,260,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,53, ,,1.0,15,22,37,7,2
6207,260,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,48, ,,,21,19,40,7,2
6208,260,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,60, ,,1.0,34,24,58,10,1
6209,260,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,53, ,,1.0,70,113,183,33,1
6210,260,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,61, ,,1.0,68,62,130,23,1
6211,260,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,60, ,,1.0,24,25,49,9,2
6212,260,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,56, ,,1.0,53,39,92,16,1
6213,260,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,53, ,,,24,23,47,8,2
6214,260,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,35, ,,,20,38,58,10,1
6215,260,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,60, ,,,57,94,151,27,1
6216,260,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,43, ,,,15,15,30,5,2
6217,260,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,54, ,,,42,48,90,16,1
6218,260,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,47, ,,1.0,32,51,83,15,1
6219,260,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,48, ,,,45,29,74,13,1
6220,260,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,47, ,,,26,63,89,16,1
6221,260,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,42, ,,,14,29,43,8,2
6222,260,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,73, ,,,34,31,65,12,1
6223,260,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,56, ,,,66,114,180,32,1
6224,260,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,45, ,,,10,31,41,7,2
6225,260,'PS',"'0,80'",0,0,0,0,0,0,0,0,0,0,"'0,80'","'0,80'",PS    ,1,48, ,,,11,8,19,3,2
6226,260,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,22, ,,,13,9,22,4,2
6227,260,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,53, ,,1.0,34,64,98,18,1
6228,260,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,63, ,,1.0,137,162,299,54,1
6229,260,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,39, ,,1.0,39,69,108,19,1
6230,260,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,54, ,,,11,20,31,6,2
6231,260,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,34, ,,,8,26,34,6,2
6232,260,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,56, ,,1.0,46,19,65,12,1
6233,260,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,55, ,,,25,22,47,8,2
6234,260,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,53, ,,1.0,22,25,47,8,1
6235,260,'KESK','0',0,0,0,0,0,0,0,0,0,0,0,'0',KESK  ,1,61, ,,1.0,27,12,39,7,2
6236,260,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,48, ,,,17,17,34,6,2
6237,260,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,55, ,,,45,18,63,11,1
6238,260,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,19, ,,,6,20,26,5,2
6239,260,'KOK','120','120',0,0,0,0,0,0,0,0,0,0,'120',KOK   ,1,57, ,,,16,23,39,7,2
6240,260,'KOK',"'158,94'","'111,44'",0,0,0,0,0,"'47,50'",0,0,0,0,"'158,94'",KOK   ,2,48, ,,,20,20,40,7,2
6241,260,'KESK',"'886,79'","'493,19'",0,0,0,0,0,"'393,60'",0,0,0,0,"'886,79'",KESK  ,1,46, ,,1.0,36,61,97,17,1
6242,260,'KOK',"'246,90'",0,0,0,0,0,0,"'147,00'",0,0,0,"'99,90'","'246,90'",KOK   ,2,63, ,,,14,14,28,5,2
6243,260,'PS','1550','1200',0,0,0,0,0,'100',0,'100',0,'150','1550',PS    ,1,41, ,,,65,85,150,27,1
6244,260,'KESK',"'653,20'","'403,20'",0,0,'100','40',0,'10',0,0,0,'100',"'653,20'",KESK  ,1,66, ,,1.0,19,10,29,5,2
6245,260,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,49, ,,1.0,21,28,49,9,1
6246,260,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,50, ,,1.0,11,20,31,6,2
6247,260,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,64, ,,,15,17,32,6,2
6248,260,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,37, ,,1.0,12,16,28,5,2
6249,260,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,29, ,,1.0,43,24,67,12,1
6250,260,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,59, ,,,19,9,28,5,2
6251,260,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,53, ,,,39,63,102,18,1
6252,260,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,61, ,,,17,19,36,6,2
6253,260,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,51, ,,,12,22,34,6,2
